"","b_10","b_11","b_20","b_21","b_22","rho","MSE_b_10","MSE_b_11","MSE_b_20","MSE_b_21","MSE_b_22","MSE_rho","MAPE_b_10","MAPE_b_11","MAPE_b_20","MAPE_b_21","MAPE_b_22","MAPE_rho"
"91",2.14590817761149,-2.12841432039505,-0.685823497058215,1.69957979351237,-2.11211766457251,0.639116285384201,0.188490453782259,0.168681277499958,0.516632441673516,0.41871614059649,0.270991417122626,0.139116285384201,0.0785815095294737,0.0699542448958961,0.440258687162128,0.180259079044704,0.111737756846539,0.278232570768402
"92",1.89536670355852,-1.91260923650074,-0.544797527020518,1.74457867538496,-2.32355696555884,0.810316752993934,0.152567352309644,0.136074676461566,0.569729393123554,0.376084942271564,0.376933009486831,0.310316752993934,0.0619788724730358,0.0545209793659433,0.504273151424576,0.162087787659558,0.170858006644134,0.620633505987868
"93",2.05578857946008,-2.05718108828201,-0.677053795290392,1.81204829698397,-2.25159098125633,0.612823412133443,0.138637726102863,0.130265958502048,0.524448520575403,0.356961516117745,0.354268496162026,0.112823412133443,0.055396321312927,0.051163506970396,0.438970835130866,0.147050505302812,0.15281092812674,0.225646824266887
"94",1.92792635993214,-1.94182722708961,-1.29623622974627,2.15697605038436,-1.67147395711545,0.297745126918825,0.134986635813087,0.11785045656644,0.616331081712129,0.388761470219343,0.519848328105053,0.202254873081175,0.0545744404633666,0.047605892072311,0.481686236792889,0.155258742710404,0.198120651273641,0.40450974616235
"95",1.85469555651252,-1.83260543239915,-0.893279131470357,1.9697682004345,-2.03733125010282,0.534391661244406,0.181049284375106,0.193212493140089,0.455378100584254,0.316243817934178,0.284403904522396,0.0343916612444061,0.0779862303102903,0.0860130811030153,0.381913386241655,0.130112217877625,0.116712967459811,0.0687833224888121
"96",2.06217528812071,-2.06849883245005,-0.626234932373956,1.62259498136533,-1.99571756201065,0.63044760110344,0.135010126681355,0.125784489486273,0.514019955850979,0.455121842460576,0.232469628421463,0.13044760110344,0.0548594939199024,0.0510283761128663,0.436315939172508,0.199630252511733,0.090103607885236,0.26089520220688
"97",2.16037854708323,-2.1705124572286,-1.70152297344951,2.28049089931984,-1.32158074683862,0.110609849296064,0.195278156319402,0.198773194049145,0.859133861600386,0.419857075590895,0.791232784552522,0.389390150703936,0.0832027599853426,0.08660527719568,0.724097410340492,0.169462414813692,0.340883057877591,0.778780301407872
"98",1.94266490223031,-1.91806463265881,-1.31893096681922,2.30019992367347,-2.07431740229227,0.562376731628455,0.122160996314984,0.126174482709373,0.621424822333974,0.486366774030852,0.359792947066735,0.0623767316284554,0.0490114264216096,0.0512826327734353,0.465519176929957,0.189133730966208,0.134764011137889,0.124753463256911
"99",2.02001042309113,-1.90670477664292,-1.23146491317356,2.11232442232303,-1.88623996213413,0.43369850398593,0.114125475458792,0.13635450501711,0.567225655261308,0.36942882760033,0.355885378271041,0.0663014960140698,0.045545850954777,0.0562152747967515,0.444710560914919,0.14772203923531,0.13431543041879,0.13260299202814
"100",1.88503170206745,-1.92453952168424,-1.51642487891383,2.27119729896844,-1.67018713504634,0.485578998152215,0.160669229714025,0.127007455145556,0.684950292986263,0.421097378638801,0.441692886485544,0.014421001847785,0.0679744715844896,0.052965427046975,0.549518419651018,0.165133313644539,0.173101063397595,0.02884200369557
